# time cluster_size count
8550000.000000 1 5
8550000.000000 2 2
8550000.000000 641 1
8600000.000000 1 6
8600000.000000 2 2
8600000.000000 640 1
8650000.000000 1 12
8650000.000000 2 2
8650000.000000 4 1
8650000.000000 630 1
8700000.000000 1 4
8700000.000000 2 1
8700000.000000 644 1
8750000.000000 1 2
8750000.000000 6 1
8750000.000000 642 1
8800000.000000 1 7
8800000.000000 2 2
8800000.000000 639 1
8850000.000000 3 1
8850000.000000 647 1
8900000.000000 1 9
8900000.000000 641 1
8950000.000000 1 4
8950000.000000 2 1
8950000.000000 644 1
9000000.000000 1 1
9000000.000000 2 1
9000000.000000 3 1
9000000.000000 644 1
9050000.000000 1 10
9050000.000000 640 1
9100000.000000 1 9
9100000.000000 3 2
9100000.000000 4 1
9100000.000000 631 1
9150000.000000 1 3
9150000.000000 647 1
9200000.000000 1 4
9200000.000000 2 1
9200000.000000 644 1
9250000.000000 1 8
9250000.000000 642 1
9300000.000000 1 6
9300000.000000 2 1
9300000.000000 642 1
9350000.000000 1 7
9350000.000000 2 1
9350000.000000 641 1
9400000.000000 1 3
9400000.000000 2 1
9400000.000000 645 1
9450000.000000 1 2
9450000.000000 3 1
9450000.000000 645 1
9500000.000000 1 5
9500000.000000 645 1
9550000.000000 1 2
9550000.000000 3 1
9550000.000000 645 1
9600000.000000 1 7
9600000.000000 2 1
9600000.000000 641 1
9650000.000000 1 9
9650000.000000 2 1
9650000.000000 3 1
9650000.000000 636 1
9700000.000000 1 6
9700000.000000 2 1
9700000.000000 642 1
9750000.000000 1 8
9750000.000000 2 1
9750000.000000 640 1
9800000.000000 1 6
9800000.000000 3 1
9800000.000000 6 1
9800000.000000 635 1
9850000.000000 1 6
9850000.000000 644 1
9900000.000000 1 7
9900000.000000 3 1
9900000.000000 640 1
9950000.000000 1 1
9950000.000000 2 1
9950000.000000 647 1
10000000.000000 1 7
10000000.000000 643 1
10050000.000000 1 5
10050000.000000 2 1
10050000.000000 3 1
10050000.000000 640 1
10100000.000000 1 6
10100000.000000 644 1
10150000.000000 1 11
10150000.000000 2 2
10150000.000000 635 1
10200000.000000 1 7
10200000.000000 2 2
10200000.000000 639 1
10250000.000000 1 11
10250000.000000 639 1
10300000.000000 1 4
10300000.000000 4 1
10300000.000000 642 1
10350000.000000 1 6
10350000.000000 644 1
10400000.000000 1 10
10400000.000000 2 1
10400000.000000 638 1
10450000.000000 1 3
10450000.000000 2 1
10450000.000000 645 1
10500000.000000 1 5
10500000.000000 645 1
10550000.000000 1 6
10550000.000000 2 1
10550000.000000 642 1
10600000.000000 1 6
10600000.000000 2 1
10600000.000000 642 1
10650000.000000 1 8
10650000.000000 642 1
10700000.000000 1 10
10700000.000000 2 1
10700000.000000 638 1
10750000.000000 1 5
10750000.000000 645 1
10800000.000000 1 8
10800000.000000 2 1
10800000.000000 640 1
10850000.000000 1 2
10850000.000000 648 1
10900000.000000 1 2
10900000.000000 2 1
10900000.000000 646 1
10950000.000000 1 4
10950000.000000 646 1
11000000.000000 1 6
11000000.000000 2 1
11000000.000000 642 1
11050000.000000 1 6
11050000.000000 2 1
11050000.000000 642 1
11100000.000000 1 4
11100000.000000 2 2
11100000.000000 3 2
11100000.000000 636 1
11150000.000000 1 4
11150000.000000 646 1
11200000.000000 1 5
11200000.000000 4 1
11200000.000000 641 1
11250000.000000 1 8
11250000.000000 2 1
11250000.000000 640 1
11300000.000000 1 4
11300000.000000 2 1
11300000.000000 644 1
11350000.000000 1 4
11350000.000000 2 1
11350000.000000 644 1
11400000.000000 1 5
11400000.000000 2 1
11400000.000000 3 1
11400000.000000 640 1
11450000.000000 1 5
11450000.000000 2 1
11450000.000000 3 1
11450000.000000 640 1
11500000.000000 1 12
11500000.000000 638 1
11550000.000000 1 7
11550000.000000 2 2
11550000.000000 639 1
11600000.000000 1 8
11600000.000000 642 1
11650000.000000 1 7
11650000.000000 2 1
11650000.000000 641 1
11700000.000000 1 4
11700000.000000 2 2
11700000.000000 3 1
11700000.000000 639 1
11750000.000000 1 9
11750000.000000 2 1
11750000.000000 639 1
11800000.000000 1 6
11800000.000000 2 1
