# time cluster_size count
16700000.000000 3 1
16700000.000000 578 1
16750000.000000 1 23
16750000.000000 2 1
16750000.000000 575 1
16800000.000000 1 16
16800000.000000 2 1
16800000.000000 582 1
16850000.000000 1 14
16850000.000000 2 2
16850000.000000 582 1
16900000.000000 1 17
16900000.000000 2 1
16900000.000000 4 1
16900000.000000 577 1
16950000.000000 1 20
16950000.000000 580 1
17000000.000000 1 19
17000000.000000 2 2
17000000.000000 577 1
17050000.000000 1 19
17050000.000000 2 1
17050000.000000 579 1
17100000.000000 1 14
17100000.000000 2 1
17100000.000000 584 1
17150000.000000 1 13
17150000.000000 2 1
17150000.000000 585 1
17200000.000000 1 12
17200000.000000 2 1
17200000.000000 586 1
17250000.000000 1 13
17250000.000000 2 1
17250000.000000 585 1
17300000.000000 1 16
17300000.000000 2 1
17300000.000000 582 1
17350000.000000 1 15
17350000.000000 585 1
17400000.000000 1 17
17400000.000000 583 1
17450000.000000 1 14
17450000.000000 2 1
17450000.000000 584 1
17500000.000000 1 15
17500000.000000 2 1
17500000.000000 583 1
17550000.000000 1 14
17550000.000000 2 1
17550000.000000 584 1
17600000.000000 1 16
17600000.000000 584 1
17650000.000000 1 23
17650000.000000 2 1
17650000.000000 575 1
17700000.000000 1 17
17700000.000000 583 1
17750000.000000 1 15
17750000.000000 2 1
17750000.000000 583 1
17800000.000000 1 16
17800000.000000 2 2
17800000.000000 580 1
17850000.000000 1 17
17850000.000000 2 1
17850000.000000 581 1
17900000.000000 1 21
17900000.000000 579 1
17950000.000000 1 13
17950000.000000 2 3
17950000.000000 581 1
18000000.000000 1 16
18000000.000000 584 1
18050000.000000 1 17
18050000.000000 583 1
18100000.000000 1 17
18100000.000000 583 1
18150000.000000 1 14
18150000.000000 2 2
18150000.000000 582 1
18200000.000000 1 16
18200000.000000 2 1
18200000.000000 582 1
18250000.000000 1 20
18250000.000000 580 1
18300000.000000 1 15
18300000.000000 2 2
18300000.000000 3 1
18300000.000000 578 1
18350000.000000 1 17
18350000.000000 3 1
18350000.000000 580 1
18400000.000000 1 16
18400000.000000 2 1
18400000.000000 3 1
18400000.000000 579 1
18450000.000000 1 20
18450000.000000 2 1
18450000.000000 578 1
18500000.000000 1 22
18500000.000000 4 1
18500000.000000 574 1
18550000.000000 1 18
18550000.000000 2 1
18550000.000000 4 1
18550000.000000 576 1
18600000.000000 1 14
18600000.000000 2 3
18600000.000000 4 1
18600000.000000 576 1
18650000.000000 1 24
18650000.000000 3 1
18650000.000000 573 1
18700000.000000 1 25
18700000.000000 2 1
18700000.000000 3 1
18700000.000000 570 1
18750000.000000 1 25
18750000.000000 2 1
18750000.000000 573 1
18800000.000000 1 25
18800000.000000 2 1
18800000.000000 573 1
18850000.000000 1 26
18850000.000000 2 1
18850000.000000 572 1
18900000.000000 1 19
18900000.000000 2 6
18900000.000000 569 1
18950000.000000 1 21
18950000.000000 2 1
18950000.000000 3 2
18950000.000000 571 1
19000000.000000 1 26
19000000.000000 2 2
19000000.000000 3 1
19000000.000000 567 1
19050000.000000 1 27
19050000.000000 2 2
19050000.000000 569 1
19100000.000000 1 24
19100000.000000 2 2
19100000.000000 572 1
19150000.000000 1 29
19150000.000000 2 2
19150000.000000 567 1
19200000.000000 1 31
19200000.000000 2 1
19200000.000000 567 1
19250000.000000 1 22
19250000.000000 2 3
19250000.000000 572 1
19300000.000000 1 23
19300000.000000 2 1
19300000.000000 575 1
19350000.000000 1 25
19350000.000000 2 2
19350000.000000 571 1
19400000.000000 1 22
19400000.000000 2 2
19400000.000000 3 1
19400000.000000 571 1
19450000.000000 1 21
19450000.000000 3 3
19450000.000000 570 1
19500000.000000 1 22
19500000.000000 2 2
19500000.000000 3 1
19500000.000000 571 1
19550000.000000 1 21
19550000.000000 2 2
19550000.000000 3 1
19550000.000000 572 1
19600000.000000 1 16
19600000.000000 2 2
19600000.000000 3 1
19600000.000000 4 1
19600000.000000 573 1
19650000.000000 1 16
19650000.000000 2 3
19650000.000000 4 1
19650000.000000 574 1
19700000.000000 1 15
19700000.000000 2 6
19700000.000000 573 1
19750000.000000 1 23
19750000.000000 2 2
19750000.000000 3 1
19750000.000000 570 1
19800000.000000 1 23
19800000.000000 2 3
19800000.000000 571 1
19850000.000000 1 25
19850000.000000 2 1
19850000.000000 573 1
19900000.000000 1 20
19900000.000000 2 3
19900000.000000 574 1
19950000.000000 1 27
19950000.000000 2 3
19950000.000000 567 1
20000000.000000 1 19
20000000.000000 2 3
20000000.000000 575 1
